Daily Sales,Year,Month,Day,state,Revenue USD
2014-07-08,2014,7,8,Brandenburg,345.826005084
2014-07-08,2014,7,8,Schleswig-Holstein,134.7990801507
2014-07-08,2014,7,8,Berlin,108.40211082680001
2014-07-09,2014,7,9,Bayern,27445.623093463393
2014-07-09,2014,7,9,Baden-Württemberg,17890.529046812102
2014-07-09,2014,7,9,Nordrhein-Westfalen,13834.163190778701
2014-07-09,2014,7,9,Saarland,4028.2370506903003
2014-07-09,2014,7,9,Niedersachsen,2790.6643253762
2014-07-09,2014,7,9,Hessen,2435.0696827464003
2014-07-09,2014,7,9,(blank),1026.6946300387
2014-07-09,2014,7,9,Sachsen,805.3849287414
2014-07-09,2014,7,9,Rheinland-Pfalz,700.2435404195
2014-07-09,2014,7,9,Schleswig-Holstein,615.5729950433
2014-07-09,2014,7,9,Bremen,516.8177520422
2014-07-09,2014,7,9,Hamburg,290.8402114744
2014-07-09,2014,7,9,Sachsen-Anhalt,127.85820610500001
2014-07-09,2014,7,9,Mecklenburg-Vorpommern,40.671086513400006
2014-07-09,2014,7,9,Berlin,37.207414475
2014-07-10,2014,7,10,Bayern,33647.15198862291
2014-07-10,2014,7,10,Niedersachsen,26253.551653559996
2014-07-10,2014,7,10,Nordrhein-Westfalen,22399.634722177296
2014-07-10,2014,7,10,Hessen,8942.0511557923
2014-07-10,2014,7,10,Baden-Württemberg,7218.157228336601
2014-07-10,2014,7,10,Sachsen,4252.834534430301
2014-07-10,2014,7,10,Thüringen,3319.0096109212
2014-07-10,2014,7,10,Hamburg,2110.1610095817996
2014-07-10,2014,7,10,Brandenburg,696.9016381012
2014-07-10,2014,7,10,Bremen,518.874307315
2014-07-10,2014,7,10,Saarland,175.8895957
2014-07-10,2014,7,10,Rheinland-Pfalz,123.7045056527
2014-07-10,2014,7,10,(blank),86.76769055569991
2014-07-10,2014,7,10,Schleswig-Holstein,0.0
2014-07-11,2014,7,11,Baden-Württemberg,12123.555692782802
2014-07-11,2014,7,11,Nordrhein-Westfalen,9962.697889732699
2014-07-11,2014,7,11,(blank),5229.1841501921
2014-07-11,2014,7,11,Bayern,4313.002306128599
2014-07-11,2014,7,11,Sachsen,3093.6544489228
2014-07-11,2014,7,11,Rheinland-Pfalz,2814.3147110134
2014-07-11,2014,7,11,Niedersachsen,2344.3918311786
2014-07-11,2014,7,11,Hessen,1514.4229489458999
2014-07-11,2014,7,11,Thüringen,862.7114069707
2014-07-11,2014,7,11,Sachsen-Anhalt,858.3818169227001
2014-07-11,2014,7,11,Berlin,604.8437297056
2014-07-11,2014,7,11,Bremen,275.4431068662
2014-07-11,2014,7,11,Saarland,266.81098670800003
2014-07-11,2014,7,11,Schleswig-Holstein,18.6037072375
2014-07-14,2014,7,14,Baden-Württemberg,13908.158590692803
2014-07-14,2014,7,14,Bayern,13075.9843235294
2014-07-14,2014,7,14,Nordrhein-Westfalen,6650.8321023907
2014-07-14,2014,7,14,Rheinland-Pfalz,4068.1639889142
2014-07-14,2014,7,14,Niedersachsen,3053.8357504501005
2014-07-14,2014,7,14,Hessen,2862.0755012304
2014-07-14,2014,7,14,Saarland,983.764038719
2014-07-14,2014,7,14,Sachsen-Anhalt,545.7718854882
2014-07-14,2014,7,14,Sachsen,522.6221087003
2014-07-14,2014,7,14,Bremen,487.890678534
2014-07-14,2014,7,14,Thüringen,405.0331489904
2014-07-14,2014,7,14,Schleswig-Holstein,398.05168503799996
2014-07-14,2014,7,14,Berlin,201.06886782290002
2014-07-14,2014,7,14,(blank),39.8863483172
2014-07-15,2014,7,15,Nordrhein-Westfalen,9947.4902046891
2014-07-15,2014,7,15,Bayern,8059.207155098398
2014-07-15,2014,7,15,Baden-Württemberg,4441.022871860399
2014-07-15,2014,7,15,Hessen,3646.7595775548
2014-07-15,2014,7,15,Niedersachsen,3206.0884904818004
2014-07-15,2014,7,15,Sachsen,2700.8659217869
2014-07-15,2014,7,15,Schleswig-Holstein,2182.7628226992
2014-07-15,2014,7,15,Saarland,1451.5897733743
2014-07-15,2014,7,15,Sachsen-Anhalt,850.2232456759999
2014-07-15,2014,7,15,Thüringen,766.0803690869
2014-07-15,2014,7,15,Mecklenburg-Vorpommern,733.2701945044
2014-07-15,2014,7,15,(blank),653.7139773724
2014-07-15,2014,7,15,Bremen,637.6944941948
2014-07-15,2014,7,15,Rheinland-Pfalz,520.1190644538
2014-07-15,2014,7,15,Hamburg,408.0232721173
2014-07-15,2014,7,15,Brandenburg,-101.31240712319999
2014-07-16,2014,7,16,Niedersachsen,20790.123151802196
2014-07-16,2014,7,16,Baden-Württemberg,13710.2151456858
2014-07-16,2014,7,16,Nordrhein-Westfalen,13008.348008998302
2014-07-16,2014,7,16,Bayern,10682.5598850572
2014-07-16,2014,7,16,Hessen,6813.597628257699
2014-07-16,2014,7,16,Rheinland-Pfalz,2291.7602521576
2014-07-16,2014,7,16,Saarland,2028.4805873324997
2014-07-16,2014,7,16,Sachsen,1213.3811409209002
2014-07-16,2014,7,16,(blank),1041.6317157043
2014-07-16,2014,7,16,Sachsen-Anhalt,170.7887974247
2014-07-16,2014,7,16,Berlin,155.2969830342
2014-07-16,2014,7,16,Thüringen,7.766202148600001
2014-07-17,2014,7,17,Baden-Württemberg,14923.190387539704
2014-07-17,2014,7,17,Nordrhein-Westfalen,8640.725218420399
2014-07-17,2014,7,17,Hessen,7900.676509497101
2014-07-17,2014,7,17,Bayern,7471.4247161757
2014-07-17,2014,7,17,Niedersachsen,6369.084030017101
2014-07-17,2014,7,17,Saarland,1804.3701824728998
2014-07-17,2014,7,17,Bremen,1701.4071191439002
2014-07-17,2014,7,17,(blank),1622.9738894306001
2014-07-17,2014,7,17,Thüringen,1285.2252757799001
2014-07-17,2014,7,17,Sachsen-Anhalt,741.4422957200001
2014-07-17,2014,7,17,Rheinland-Pfalz,631.1595192161
2014-07-17,2014,7,17,Sachsen,603.6125025357001
2014-07-17,2014,7,17,Berlin,304.0319311519
2014-07-17,2014,7,17,Hamburg,25.165742154000004
2014-07-18,2014,7,18,Baden-Württemberg,20384.3052646156
2014-07-18,2014,7,18,Bayern,9363.7802864053
2014-07-18,2014,7,18,Nordrhein-Westfalen,9058.4900681457
2014-07-18,2014,7,18,Hessen,4428.8188399126
2014-07-18,2014,7,18,Rheinland-Pfalz,3195.6974743666
2014-07-18,2014,7,18,Sachsen,2438.5198248159
2014-07-18,2014,7,18,Thüringen,1080.7468557942
2014-07-18,2014,7,18,Schleswig-Holstein,942.6058733252
2014-07-18,2014,7,18,Hamburg,637.7080241637
2014-07-18,2014,7,18,Niedersachsen,573.7383312044999
2014-07-18,2014,7,18,Bremen,517.6160202073
2014-07-18,2014,7,18,(blank),512.244622554
2014-07-18,2014,7,18,Brandenburg,148.8296579
2014-07-18,2014,7,18,Sachsen-Anhalt,64.7003112798
2014-07-18,2014,7,18,Saarland,35.583818207
2014-07-21,2014,7,21,Baden-Württemberg,14358.233006151298
2014-07-21,2014,7,21,Nordrhein-Westfalen,9491.7196723237
2014-07-21,2014,7,21,Hamburg,8213.6652800608
2014-07-21,2014,7,21,Hessen,7513.0429005121005
2014-07-21,2014,7,21,Bayern,6981.058053332999
2014-07-21,2014,7,21,Niedersachsen,6528.291174063401
2014-07-21,2014,7,21,Bremen,3484.0617015323005
2014-07-21,2014,7,21,Sachsen,2865.6744729578
2014-07-21,2014,7,21,Saarland,1399.4588032026
2014-07-21,2014,7,21,Thüringen,988.3912880828
2014-07-21,2014,7,21,Rheinland-Pfalz,673.1565426817
2014-07-21,2014,7,21,Sachsen-Anhalt,402.2053854903
2014-07-21,2014,7,21,Brandenburg,82.93870935700001
2014-07-21,2014,7,21,(blank),-75.3889867108
2014-07-22,2014,7,22,Baden-Württemberg,15176.972014197003
2014-07-22,2014,7,22,Bayern,9539.3857527584
2014-07-22,2014,7,22,Hamburg,5450.8997505564
2014-07-22,2014,7,22,Nordrhein-Westfalen,5334.3661284207
2014-07-22,2014,7,22,Sachsen,2977.8649750766
2014-07-22,2014,7,22,Rheinland-Pfalz,1278.6091209878
2014-07-22,2014,7,22,Sachsen-Anhalt,1122.8115291043
2014-07-22,2014,7,22,Niedersachsen,848.9784885372001
2014-07-22,2014,7,22,(blank),581.1256942239
2014-07-22,2014,7,22,Hessen,572.6559336925
2014-07-22,2014,7,22,Schleswig-Holstein,462.319037313
2014-07-22,2014,7,22,Bremen,283.42578851720003
2014-07-22,2014,7,22,Thüringen,142.0782034189
2014-07-22,2014,7,22,Berlin,27.195237489000004
2014-07-23,2014,7,23,Nordrhein-Westfalen,24828.6023889498
2014-07-23,2014,7,23,Baden-Württemberg,17630.401864740703
2014-07-23,2014,7,23,Bayern,12959.1124521712
2014-07-23,2014,7,23,Bremen,7756.947649872402
2014-07-23,2014,7,23,Hessen,5544.6353750956
2014-07-23,2014,7,23,Thüringen,2950.615617712
2014-07-23,2014,7,23,Niedersachsen,2427.6958496959005
2014-07-23,2014,7,23,Schleswig-Holstein,1952.37451227
2014-07-23,2014,7,23,Rheinland-Pfalz,888.7160071965
2014-07-23,2014,7,23,Sachsen-Anhalt,397.18576702840005
2014-07-23,2014,7,23,Sachsen,303.9642813074
2014-07-23,2014,7,23,(blank),-2149.5873389564003
2014-07-24,2014,7,24,Nordrhein-Westfalen,16593.005029302105
2014-07-24,2014,7,24,Bayern,12244.026535868403
2014-07-24,2014,7,24,Baden-Württemberg,7026.856998059502
2014-07-24,2014,7,24,Saarland,6993.0320758095
2014-07-24,2014,7,24,Niedersachsen,5120.173190764801
2014-07-24,2014,7,24,Hessen,4936.679752543
2014-07-24,2014,7,24,Bremen,2457.0964721155997
2014-07-24,2014,7,24,Thüringen,1984.3728887185
2014-07-24,2014,7,24,Hamburg,1146.2860251458
2014-07-24,2014,7,24,Rheinland-Pfalz,933.4054944732001
2014-07-24,2014,7,24,Brandenburg,518.7390076260001
2014-07-24,2014,7,24,Sachsen,321.5938307841
2014-07-24,2014,7,24,Sachsen-Anhalt,186.037072375
2014-07-24,2014,7,24,(blank),135.7326480048
2014-07-25,2014,7,25,Hessen,19590.3396296258
2014-07-25,2014,7,25,Nordrhein-Westfalen,19098.755269582103
2014-07-25,2014,7,25,Baden-Württemberg,7022.378578353601
2014-07-25,2014,7,25,Bayern,6549.709114832101
2014-07-25,2014,7,25,Saarland,3801.4341820196
2014-07-25,2014,7,25,Rheinland-Pfalz,3049.3708607131
2014-07-25,2014,7,25,Niedersachsen,2342.1052664344998
2014-07-25,2014,7,25,Sachsen,369.15167146760007
2014-07-25,2014,7,25,Bremen,358.1247468141
2014-07-25,2014,7,25,Brandenburg,282.6545802899
2014-07-25,2014,7,25,Thüringen,237.6133138218
2014-07-25,2014,7,25,Schleswig-Holstein,77.44554198360001
2014-07-25,2014,7,25,Hamburg,43.891219111599995
2014-07-28,2014,7,28,Baden-Württemberg,20641.5235033735
2014-07-28,2014,7,28,Nordrhein-Westfalen,11728.467070933899
2014-07-28,2014,7,28,Niedersachsen,8643.025313133401
2014-07-28,2014,7,28,Bayern,6585.6447122305
2014-07-28,2014,7,28,Thüringen,3911.9063780880997
2014-07-28,2014,7,28,Rheinland-Pfalz,3286.6865152191
2014-07-28,2014,7,28,Schleswig-Holstein,634.9073206014
2014-07-28,2014,7,28,Hamburg,425.5039919361
2014-07-28,2014,7,28,Hessen,414.2335278424
2014-07-28,2014,7,28,Saarland,363.4826144985
2014-07-28,2014,7,28,Sachsen,243.0117714129
2014-07-28,2014,7,28,Bremen,163.577324001
2014-07-28,2014,7,28,Mecklenburg-Vorpommern,134.5420107416
2014-07-29,2014,7,29,Nordrhein-Westfalen,8282.4922318551
2014-07-29,2014,7,29,Sachsen,7703.9642916600005
2014-07-29,2014,7,29,Bayern,6940.8199258244
2014-07-29,2014,7,29,Hessen,6690.7590406146
2014-07-29,2014,7,29,Niedersachsen,4182.2622166479
2014-07-29,2014,7,29,Baden-Württemberg,2344.8112602145
2014-07-29,2014,7,29,Berlin,1530.7265614704002
2014-07-29,2014,7,29,Bremen,1205.7502384613001
2014-07-29,2014,7,29,Rheinland-Pfalz,315.62711449920005
2014-07-29,2014,7,29,Thüringen,286.5782712709
2014-07-29,2014,7,29,Saarland,259.0583145283
2014-07-29,2014,7,29,(blank),110.7563254154
2014-07-29,2014,7,29,Schleswig-Holstein,38.5739413339
2014-07-30,2014,7,30,Baden-Württemberg,14873.765411148
2014-07-30,2014,7,30,Nordrhein-Westfalen,9768.502246111
2014-07-30,2014,7,30,Bremen,7564.740911679
2014-07-30,2014,7,30,Bayern,4419.2531519003005
2014-07-30,2014,7,30,Sachsen,2611.0539882287003
2014-07-30,2014,7,30,Niedersachsen,2270.4234912022994
2014-07-30,2014,7,30,Schleswig-Holstein,1652.9698304819003
2014-07-30,2014,7,30,Rheinland-Pfalz,509.8633480276
2014-07-30,2014,7,30,Hessen,418.2789885435
2014-07-30,2014,7,30,Saarland,360.708970874
2014-07-30,2014,7,30,Sachsen-Anhalt,354.28223564650006
2014-07-30,2014,7,30,Thüringen,326.41049971250004
2014-07-30,2014,7,30,(blank),232.94547455130004
2014-07-30,2014,7,30,Hamburg,88.6889461395
2014-07-31,2014,7,31,Sachsen,3322.2973933639
2014-07-31,2014,7,31,Niedersachsen,3084.291710444
2014-07-31,2014,7,31,Bayern,2588.8918991704995
2014-07-31,2014,7,31,Nordrhein-Westfalen,2197.0369398887
2014-07-31,2014,7,31,Hessen,2067.4604277334006
2014-07-31,2014,7,31,Saarland,2052.4151023166
2014-07-31,2014,7,31,Rheinland-Pfalz,1527.9529178459
2014-07-31,2014,7,31,Baden-Württemberg,1043.3500217546
2014-07-31,2014,7,31,Brandenburg,365.86388902490006
2014-07-31,2014,7,31,(blank),-22.622108000799997
2014-08-01,2014,8,1,Bayern,18184.406461659903
2014-08-01,2014,8,1,Nordrhein-Westfalen,15619.926084978599
2014-08-01,2014,8,1,Hessen,14457.448965775202
2014-08-01,2014,8,1,Rheinland-Pfalz,11214.894649889698
2014-08-01,2014,8,1,Thüringen,9099.996648666
2014-08-01,2014,8,1,Baden-Württemberg,9018.535133454
2014-08-01,2014,8,1,Saarland,8812.3789328652
2014-08-01,2014,8,1,Niedersachsen,4332.3549852429005
2014-08-01,2014,8,1,Sachsen,2470.1740310478
2014-08-01,2014,8,1,Schleswig-Holstein,1249.9550731206
2014-08-01,2014,8,1,Bremen,1195.2081430443
2014-08-01,2014,8,1,(blank),301.0349065416
2014-08-01,2014,8,1,Berlin,231.1270833564
2014-08-04,2014,8,4,Nordrhein-Westfalen,15851.519043013503
2014-08-04,2014,8,4,Bayern,10669.169051494799
2014-08-04,2014,8,4,Hessen,7505.0813421738
2014-08-04,2014,8,4,Baden-Württemberg,4938.2849028051005
2014-08-04,2014,8,4,Niedersachsen,4661.675140121999
2014-08-04,2014,8,4,Sachsen,2659.2525969933
2014-08-04,2014,8,4,Saarland,1058.3740946163
2014-08-04,2014,8,4,Bremen,1058.20105545
2014-08-04,2014,8,4,Sachsen-Anhalt,536.3947941197999
2014-08-04,2014,8,4,Berlin,392.9985680775
2014-08-04,2014,8,4,Thüringen,343.815512733
2014-08-04,2014,8,4,Rheinland-Pfalz,317.2606560585
2014-08-04,2014,8,4,Schleswig-Holstein,31.9856243553
2014-08-05,2014,8,5,Hessen,28781.458112922897
2014-08-05,2014,8,5,Niedersachsen,17894.818761504303
2014-08-05,2014,8,5,Baden-Württemberg,13548.727128598204
2014-08-05,2014,8,5,Bayern,12021.510068244601
2014-08-05,2014,8,5,Nordrhein-Westfalen,10262.553632100002
2014-08-05,2014,8,5,Thüringen,9942.5110386756
2014-08-05,2014,8,5,Sachsen,2873.5017062828997
2014-08-05,2014,8,5,Sachsen-Anhalt,1980.9257543922
2014-08-05,2014,8,5,Berlin,1326.3851418048
2014-08-05,2014,8,5,Saarland,952.5672997764001
2014-08-05,2014,8,5,Rheinland-Pfalz,662.7266962239
2014-08-05,2014,8,5,Bremen,379.7810379131999
2014-08-05,2014,8,5,Hamburg,343.9353090789
2014-08-05,2014,8,5,Brandenburg,287.69758003140004
2014-08-05,2014,8,5,Schleswig-Holstein,246.514258452
2014-08-06,2014,8,6,Niedersachsen,38488.6358854305
2014-08-06,2014,8,6,Bayern,6294.419470508401
2014-08-06,2014,8,6,Baden-Württemberg,6174.929270825699
2014-08-06,2014,8,6,Hessen,5221.2039397056005
2014-08-06,2014,8,6,Nordrhein-Westfalen,4647.579103421099
2014-08-06,2014,8,6,Rheinland-Pfalz,2881.4215758174
2014-08-06,2014,8,6,Berlin,2486.7724803075
2014-08-06,2014,8,6,Saarland,1627.6330196280003
2014-08-06,2014,8,6,Bremen,1008.685232478
2014-08-06,2014,8,6,(blank),532.9073893836
2014-08-06,2014,8,6,Sachsen,355.4357582852999
2014-08-06,2014,8,6,Sachsen-Anhalt,274.5466033926
2014-08-06,2014,8,6,Hamburg,63.77158813410001
2014-08-07,2014,8,7,Niedersachsen,38404.5388506087
2014-08-07,2014,8,7,Bayern,27881.8141766241
2014-08-07,2014,8,7,Nordrhein-Westfalen,16103.4374477361
2014-08-07,2014,8,7,Baden-Württemberg,8302.552306125
2014-08-07,2014,8,7,Hessen,8067.897885917099
2014-08-07,2014,8,7,Saarland,6842.4478208856
2014-08-07,2014,8,7,Brandenburg,3229.2169893753
2014-08-07,2014,8,7,Berlin,2243.7456265917
2014-08-07,2014,8,7,Thüringen,2051.6854627038
2014-08-07,2014,8,7,Bremen,1759.3690680027
2014-08-07,2014,8,7,Rheinland-Pfalz,1587.3015831750004
2014-08-07,2014,8,7,Sachsen,1554.8500841412
2014-08-07,2014,8,7,(blank),250.5740235075
2014-08-08,2014,8,8,Bayern,11527.749462560101
2014-08-08,2014,8,8,Niedersachsen,7838.5278156339
2014-08-08,2014,8,8,Nordrhein-Westfalen,7476.2769763374
2014-08-08,2014,8,8,Hessen,5995.487655372599
2014-08-08,2014,8,8,Saarland,3259.7251254645
2014-08-08,2014,8,8,Baden-Württemberg,3216.744858696601
2014-08-08,2014,8,8,Sachsen-Anhalt,970.084187688
2014-08-08,2014,8,8,Hamburg,312.38893799190004
2014-08-08,2014,8,8,Rheinland-Pfalz,293.34131899380003
2014-08-08,2014,8,8,Sachsen,190.9287539544
2014-08-08,2014,8,8,Mecklenburg-Vorpommern,67.0327108836
2014-08-08,2014,8,8,Thüringen,27.8726164794
2014-08-11,2014,8,11,Nordrhein-Westfalen,19011.0544911903
2014-08-11,2014,8,11,Niedersachsen,11350.197967231199
2014-08-11,2014,8,11,Bayern,9431.6062448223
2014-08-11,2014,8,11,Hessen,6274.5998306145
2014-08-11,2014,8,11,Baden-Württemberg,5633.0105340894015
2014-08-11,2014,8,11,Thüringen,1678.6795736865001
2014-08-11,2014,8,11,Saarland,919.0376336295
2014-08-11,2014,8,11,Bremen,838.4945570693999
2014-08-11,2014,8,11,Sachsen,726.1522060254
2014-08-11,2014,8,11,(blank),511.39728994200004
2014-08-11,2014,8,11,Rheinland-Pfalz,426.6746519805
2014-08-11,2014,8,11,Schleswig-Holstein,207.8067280212
2014-08-11,2014,8,11,Mecklenburg-Vorpommern,165.5585500338
2014-08-12,2014,8,12,Bayern,17840.165006363703
2014-08-12,2014,8,12,Baden-Württemberg,15701.094764678402
2014-08-12,2014,8,12,Nordrhein-Westfalen,12973.4517648813
2014-08-12,2014,8,12,Bremen,6614.328956881799
2014-08-12,2014,8,12,Thüringen,4205.3176157685
2014-08-12,2014,8,12,Rheinland-Pfalz,3901.4075969253
2014-08-12,2014,8,12,Hessen,3519.7630602981
2014-08-12,2014,8,12,Sachsen,2778.1970577669
2014-08-12,2014,8,12,Berlin,2669.8212968426997
2014-08-12,2014,8,12,Saarland,2537.2599847518
2014-08-12,2014,8,12,Niedersachsen,2485.0021565292
2014-08-12,2014,8,12,Schleswig-Holstein,464.277393888
2014-08-12,2014,8,12,Brandenburg,315.6766821516
2014-08-12,2014,8,12,(blank),239.19337064700002
2014-08-12,2014,8,12,Sachsen-Anhalt,66.819739602
2014-08-12,2014,8,12,Mecklenburg-Vorpommern,36.165185756700005
2014-08-13,2014,8,13,Baden-Württemberg,13683.551260556098
2014-08-13,2014,8,13,Bayern,10483.750929451802
2014-08-13,2014,8,13,Nordrhein-Westfalen,9839.233277804698
2014-08-13,2014,8,13,Hessen,5753.7519400515
2014-08-13,2014,8,13,Sachsen,4393.3712574213
2014-08-13,2014,8,13,Niedersachsen,3280.5430682409
2014-08-13,2014,8,13,Rheinland-Pfalz,2568.2473062246
2014-08-13,2014,8,13,Saarland,2190.8355738192004
2014-08-13,2014,8,13,Thüringen,1349.6655650246998
2014-08-13,2014,8,13,(blank),1147.0500119925
2014-08-13,2014,8,13,Brandenburg,539.5228098183
2014-08-13,2014,8,13,Bremen,510.7716868023
2014-08-13,2014,8,13,Schleswig-Holstein,117.44035109730001
2014-08-13,2014,8,13,Mecklenburg-Vorpommern,66.686632551
2014-08-13,2014,8,13,Hamburg,53.4424809765
2014-08-14,2014,8,14,Nordrhein-Westfalen,11440.0585373613
2014-08-14,2014,8,14,Bayern,9714.099339159598
2014-08-14,2014,8,14,Baden-Württemberg,5919.3903543159
2014-08-14,2014,8,14,Hessen,4100.7354057978
2014-08-14,2014,8,14,Niedersachsen,2224.7645611190997
2014-08-14,2014,8,14,(blank),2119.0775626250997
2014-08-14,2014,8,14,Rheinland-Pfalz,1811.5337212896002
2014-08-14,2014,8,14,Hamburg,872.8361762274
2014-08-14,2014,8,14,Sachsen,737.9588014491001
2014-08-14,2014,8,14,Bremen,607.7401734558
2014-08-14,2014,8,14,Saarland,370.1041553055
2014-08-14,2014,8,14,Sachsen-Anhalt,200.29949034479998
2014-08-14,2014,8,14,Thüringen,198.11653470840002
2014-08-14,2014,8,14,Bemen,21.164021109
2014-08-14,2014,8,14,Brandenburg,20.3387573928
2014-08-15,2014,8,15,Baden-Württemberg,15733.0404569184
2014-08-15,2014,8,15,Nordrhein-Westfalen,14712.601871837101
2014-08-15,2014,8,15,Bayern,14294.619110286894
2014-08-15,2014,8,15,Niedersachsen,4677.222043678799
2014-08-15,2014,8,15,Thüringen,4283.8374651533995
2014-08-15,2014,8,15,Bremen,3897.0683070626997
2014-08-15,2014,8,15,Rheinland-Pfalz,1849.0565989665
2014-08-15,2014,8,15,Saarland,1647.1731347148002
2014-08-15,2014,8,15,Hamburg,864.4104998991
2014-08-15,2014,8,15,Sachsen,458.36744082359996
2014-08-15,2014,8,15,(blank),434.2883752977
2014-08-15,2014,8,15,Brandenburg,229.71614861580002
2014-08-15,2014,8,15,Sachsen-Anhalt,215.5136262741
2014-08-15,2014,8,15,Hessen,166.71658137749978
2014-08-15,2014,8,15,Berlin,33.742637428500004
2014-08-15,2014,8,15,Schleswig-Holstein,-47.51921720700001
2014-08-18,2014,8,18,Nordrhein-Westfalen,7385.3515497993
2014-08-18,2014,8,18,Bayern,4209.4306236444
2014-08-18,2014,8,18,Hessen,3267.8180341652997
2014-08-18,2014,8,18,Niedersachsen,1572.6731182701
2014-08-18,2014,8,18,Baden-Württemberg,1525.9791647793
2014-08-18,2014,8,18,Sachsen,1170.8761741214998
2014-08-18,2014,8,18,Bremen,748.2080443761
2014-08-18,2014,8,18,Schleswig-Holstein,455.3059786506
2014-08-18,2014,8,18,(blank),133.2135366408
2014-08-18,2014,8,18,Sachsen-Anhalt,119.3171605164
2014-08-18,2014,8,18,Berlin,28.1787626967
2014-08-18,2014,8,18,Thüringen,7.6403447274000005
2014-08-19,2014,8,19,Baden-Württemberg,10901.999905104001
2014-08-19,2014,8,19,Bayern,8979.534767511
2014-08-19,2014,8,19,Sachsen,4601.4441995445
2014-08-19,2014,8,19,Nordrhein-Westfalen,3146.0383932054
2014-08-19,2014,8,19,Hessen,2847.292927941
2014-08-19,2014,8,19,Berlin,2487.9038902409993
2014-08-19,2014,8,19,Rheinland-Pfalz,1138.6243356641999
2014-08-19,2014,8,19,Niedersachsen,1120.0559020496999
2014-08-19,2014,8,19,Saarland,522.9909140841
2014-08-19,2014,8,19,(blank),458.4606157593
2014-08-19,2014,8,19,Mecklenburg-Vorpommern,0.0
2014-08-20,2014,8,20,Baden-Württemberg,16719.2305977774
2014-08-20,2014,8,20,Bayern,13883.784197375402
2014-08-20,2014,8,20,Nordrhein-Westfalen,8226.761151285598
2014-08-20,2014,8,20,Sachsen,5042.7606271350005
2014-08-20,2014,8,20,Hessen,4626.8410248753
2014-08-20,2014,8,20,Niedersachsen,2912.4088972902
2014-08-20,2014,8,20,(blank),2895.7039623897003
2014-08-20,2014,8,20,Rheinland-Pfalz,1864.430463357
2014-08-20,2014,8,20,Hamburg,1775.1023214309
2014-08-20,2014,8,20,Bremen,1230.7876577766
2014-08-20,2014,8,20,Sachsen-Anhalt,684.3699027165
2014-08-20,2014,8,20,Thüringen,489.63428710350007
2014-08-20,2014,8,20,Saarland,281.48148074970004
2014-08-20,2014,8,20,Berlin,168.513526566
2014-08-20,2014,8,20,Schleswig-Holstein,166.2240852888
2014-08-20,2014,8,20,Bemen,49.4625801516
2014-08-21,2014,8,21,Nordrhein-Westfalen,14850.9134085312
2014-08-21,2014,8,21,Bayern,14693.234795916602
2014-08-21,2014,8,21,Baden-Württemberg,6076.203771099
2014-08-21,2014,8,21,Hessen,5442.720693979801
2014-08-21,2014,8,21,Rheinland-Pfalz,4260.4106241774
2014-08-21,2014,8,21,Niedersachsen,4033.1436452999997
2014-08-21,2014,8,21,Sachsen,2502.7985692479
2014-08-21,2014,8,21,Schleswig-Holstein,1922.0125736196
2014-08-21,2014,8,21,Saarland,1525.806125613
2014-08-21,2014,8,21,Bremen,778.5963841194001
2014-08-21,2014,8,21,Thüringen,509.97304449629996
2014-08-21,2014,8,21,(blank),53.3226846306
2014-08-21,2014,8,21,Brandenburg,32.0521778808
2014-08-22,2014,8,22,Bayern,17996.4326842377
2014-08-22,2014,8,22,Nordrhein-Westfalen,7852.7702700909
2014-08-22,2014,8,22,Thüringen,5452.623858574199
2014-08-22,2014,8,22,Sachsen,3362.7632936436003
2014-08-22,2014,8,22,Niedersachsen,2752.2411828218997
2014-08-22,2014,8,22,Hessen,1663.1859129501001
2014-08-22,2014,8,22,Saarland,1139.0902103427002
2014-08-22,2014,8,22,Baden-Württemberg,1087.0719748119002
2014-08-22,2014,8,22,(blank),481.9939423761
2014-08-22,2014,8,22,Bremen,427.18045877429995
2014-08-22,2014,8,22,Berlin,347.0233926621
2014-08-22,2014,8,22,Brandenburg,87.9305178906
2014-08-22,2014,8,22,Sachsen-Anhalt,75.60480496800001
2014-08-22,2014,8,22,Schleswig-Holstein,51.2195932248
2014-08-22,2014,8,22,Rheinland-Pfalz,30.561378909599995
2014-08-25,2014,8,25,Bayern,14360.2675078401
2014-08-25,2014,8,25,Hessen,12569.325447340201
2014-08-25,2014,8,25,Baden-Württemberg,10023.533300619301
2014-08-25,2014,8,25,Nordrhein-Westfalen,8499.044934811202
2014-08-25,2014,8,25,Schleswig-Holstein,6419.7663804351005
2014-08-25,2014,8,25,Niedersachsen,4519.303838372401
2014-08-25,2014,8,25,Hamburg,4031.3067679961996
2014-08-25,2014,8,25,Sachsen,2177.0057512202998
2014-08-25,2014,8,25,(blank),2034.5678959452002
2014-08-25,2014,8,25,Rheinland-Pfalz,884.8158108174
2014-08-25,2014,8,25,Bremen,731.955673449
2014-08-25,2014,8,25,Thüringen,625.7495574561
2014-08-25,2014,8,25,Saarland,296.9352093708
2014-08-25,2014,8,25,Mecklenburg-Vorpommern,140.028617652
2014-08-25,2014,8,25,Sachsen-Anhalt,89.82063801480001
2014-08-25,2014,8,25,Bemen,44.4843764442
2014-08-26,2014,8,26,Nordrhein-Westfalen,16004.618773073704
2014-08-26,2014,8,26,Bayern,10453.469075349301
2014-08-26,2014,8,26,Niedersachsen,8386.116912742802
